unit_id,file,variable,human,result,url
14296,10.3233_JIFS-179035.pdf,Q5_0_Data-Mentioned,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_1_Data-Source,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_2_Data-Language,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_3_Data-Country,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_4_Dataset-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_5_Other-Dataset-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_6_Dataset-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q5_7_Dataset-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q1_1_Tool-Name,Tensorflow; Keras,CNN-Bi-LSTM; FastText; GloVe,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q1_2_Tool-Link,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q1_3_Tool-Reference,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q2_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q2_1_Tool-Name,FastText,Hadoop; Word2Vec; Decision Tree; Support Vector Machine; Multinomial Naïve Bayes; Random Forest; Logistic Regression; XGBoost,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q2_2_Tool-Link,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q2_3_Tool-Reference,-,"[4] M. Khan and A. Malviya, “Big data approach for sentiment analysis of twitter data using hadoop framework and deep learning,” in 2020 International Conference on Emerging Trends in Information Technology and Engineering (ic-ETITE). IEEE, 2020, pp. 1-5.; [7] M. Sethi, S. Pandey, P. Trar, and P. Soni, “Sentiment identification in covid-19 specific tweets,” in 2020 International Conference on Electronics and Sustainable Communication Systems (ICESC). IEEE, 2020, pp. 509-516.",https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q3_1_Approach,"Deep learning/Embeddings, Transformers etc",Deep Learning; Hybrid Model; CNN-Bi-LSTM,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q3_2_Target-specific-Measurement,Yes,No (unclear),https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q3_3_Validation,Yes,Yes,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q4_1_Opinion-Evaluation,sentiment,"Sentiment (positive, negative, neutral)",https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q4_2_Opinion-Target,Tweets about Covid,COVID-19 pandemic; public reviews,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_0_Data-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_1_Data-Source,Social Media,Social Media,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_2_Data-Language,English,English,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_3_Data-Country,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_4_Dataset-Name,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_5_Other-Dataset-Name,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_6_Dataset-Link,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
12488,10.1109_ICAIIC51459.2021.9415191.pdf,Q5_7_Dataset-Reference,-,-,https://www.dropbox.com/scl/fi/o32mnco06w6786ng0q35r/10.1109_ICAIIC51459.2021.9415191.pdf?rlkey=h195jyivtk4srlh1czj4ejz2v&dl=1
11552,10.1002_cpe.5909.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q1_1_Tool-Name,Tensorflow; Keras,GloVe; word2vec; fastText; LDA2vec; DOC2vec,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q1_2_Tool-Link,-,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q1_3_Tool-Reference,-,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q2_0_Tool-Mentioned,No (or unclear),Yes,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q2_1_Tool-Name,IRRELEVANT,CNN; RNN; LSTM; GRU,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q2_2_Tool-Link,IRRELEVANT,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q2_3_Tool-Reference,IRRELEVANT,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q3_1_Approach,"Deep learning/Embeddings, Transformers etc",Deep learning-based sentiment analysis; Weighted word embeddings,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q3_2_Target-specific-Measurement,Yes,No (unclear),https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q3_3_Validation,Yes,Yes,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q4_1_Opinion-Evaluation,Sentiment,Sentiment orientation,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q4_2_Opinion-Target,product reviews,Product reviews,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_0_Data-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_1_Data-Source,Social Media,Social Media,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_2_Data-Language,English,English,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_3_Data-Country,-,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_4_Dataset-Name,Twitter product reviews corpus,Twitter product reviews corpus; Target-dependent Twitter corpus,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_5_Other-Dataset-Name,Twitter product reviews corpus,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_6_Dataset-Link,-,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
11552,10.1002_cpe.5909.pdf,Q5_7_Dataset-Reference,-,-,https://www.dropbox.com/scl/fi/bfbpsolym0x4a4ft8mpoj/10.1002_cpe.5909.pdf?rlkey=lcqi346yfpavvnx5inacdp4af&dl=1
14141,10.1145_3314074.3314091.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q1_1_Tool-Name,BabelNet,Latent Dirichlet Allocation (LDA); BabelNet,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q1_2_Tool-Link,https://babelnet.org/,https://babelnet.org/stats,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q1_3_Tool-Reference,-,-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q2_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q2_1_Tool-Name,SAMAR,Latent Dirichlet Allocation (LDA); BabelNet,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q2_2_Tool-Link,-,https://babelnet.org/stats,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q2_3_Tool-Reference,"Abdul-Mageed, M., Diab, M., & Kübler, S. (2014). SAMAR: Subjectivity and sentiment analysis for Arabic social media. Computer Speech & Language, 28(1), 20–37.",-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q3_1_Approach,"Classic Unsupervised Machine Learning (e.g., topic modeling)",Concept-based representation; Latent Dirichlet Allocation,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q3_2_Target-specific-Measurement,Yes,No (unclear),https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q3_3_Validation,Yes,Yes,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q4_1_Opinion-Evaluation,Sentiment,Sentiment analysis,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q4_2_Opinion-Target,Book Reviews,Book reviews,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_0_Data-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_1_Data-Source,Online Reviews,Social Media,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_2_Data-Language,Arabic,Arabic,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_3_Data-Country,-,-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_4_Dataset-Name,LARB: the Large Scale Arabic Book Reviews Dataset,LARB: Large Scale Arabic Book Reviews Dataset,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_5_Other-Dataset-Name,-,-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_6_Dataset-Link,www.goodreads.com,-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
14141,10.1145_3314074.3314091.pdf,Q5_7_Dataset-Reference,-,-,https://www.dropbox.com/scl/fi/3w4od3ep1yn0tr141bler/10.1145_3314074.3314091.pdf?rlkey=zj3vgizf7gl8xevke892hcdhk&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q1_0_Tool-Mentioned,No (or unclear),No (unclear),https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q1_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q1_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q1_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q2_0_Tool-Mentioned,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q2_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q2_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q2_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q3_1_Approach,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q3_2_Target-specific-Measurement,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q3_3_Validation,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q4_1_Opinion-Evaluation,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q4_2_Opinion-Target,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_0_Data-Mentioned,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_1_Data-Source,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_2_Data-Language,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_3_Data-Country,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_4_Dataset-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_5_Other-Dataset-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_6_Dataset-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15725,10.1007_978-3-030-01057-7_62.pdf,Q5_7_Dataset-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/59ug8ccn1d4ezjiqdoljr/10.1007_978-3-030-01057-7_62.pdf?rlkey=hn6b015imjc0ob3stms48uw8w&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q1_1_Tool-Name,Algorithmia,Algorithmia Sentiment Analysis,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q1_2_Tool-Link,-,-,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q1_3_Tool-Reference,-,-,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q2_0_Tool-Mentioned,No (or unclear),No (unclear),https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q2_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
15280,10.1097_SPV.0000000000000584.pdf,Q2_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/e076or2ma2rzj4olcp4x5/10.1097_SPV.0000000000000584.pdf?rlkey=z1e3euugidu607y8qqda82l5o&dl=1
